"Zolo Grill","mon- Tues 1 pm - 3 pm / Weds, Fri 10:15 am - 1:30 am / Thurs, Sun 2:15 pm - 10:45 pm / Sat 12:15 pm - 2:30 am"
"Blue Plate","Mon 5:15 am - 11 pm / Tues, Thurs 3 pm - 11:45 pm / Weds 9 am - 1 am / Fri 1:45 pm - 7:30 pm / Sat 6:30 am - 9:45 am / Sun 3:30 pm - 12:45 pm"
"Sushi Sasa","mon- Tues 8:15 am - 9:30 am / Weds 11 am - 10:45 pm / Thurs 6 am - 8:15 pm / Fri 7:15 am - 9:15 am / Sat 5 am - 2:15 am / Sun 5:45 am - 10:15 pm"
"The Belvedere Restaurant","mon- Tues, Fri 6:15 am - 11:45 am / Weds 8:15 am - 12:30 pm / Thurs 1 pm - 2 pm / Sat 10:30 am - 3 am / Sun 2:30 pm - 1:45 am"
"BaRed","Mon, Fri 12:30 pm - 2:15 pm / Tues 1:45 pm - 7:15 pm / weds Thurs, Sat 11:45 am - 3:30 am / Sun 5:45 pm - 7:30 pm"
"Siena at The Courtyard","Mon 11:15 am - 3:30 pm / Tues, Sat 3 pm - 7:45 pm / Weds 9 am - 2:30 am / Thurs 12 pm - 4:15 pm / Fri 4:15 pm - 10:30 pm / Sun 3:15 pm - 12:15 pm"
"Ristorante Ti Amo","Mon 11:30 am - 11 pm / Tues 10:45 am - 2:30 pm / Weds, Sat 4:15 pm - 11:45 pm / thurs-Fri 5 am - 7:30 pm / Sun 12:15 pm - 3:45 pm"
"The Weber","Mon 11:30 am - 5:15 pm / Tues 10:15 am - 9:45 pm / Weds 8:30 am - 8:15 pm / thurs-Fri 8:15 am - 12 pm / Sat 5:45 am - 4 pm / Sun 11:15 am - 9:45 pm"
"Laundry","mon- Tues 8:45 am - 4:45 pm / Weds 6:15 am - 2:15 am / Thurs 2:30 pm - 3:15 am / Fri 4:45 pm - 12:30 pm / Sat 7:15 am - 9:30 am / Sun 8:30 am - 9 pm"
"Bridgewater Grill @ The Golden Hotel","Mon 3:30 pm - 5:15 pm / Tues 6:45 am - 3 am / weds Fri 10:45 am - 2:45 pm / Sat 12 pm - 1:30 am / Sun 8:45 am - 10:45 am"
"Little India Restaurant - Downtown","mon- Tues, Thurs, Sat 11:15 am - 4:15 pm / Weds 4:15 pm - 8 pm / Fri 5:45 am - 11:30 am / Sun 3 pm - 6:15 pm"
"Willie G's - Denver","mon- Tues 9:45 am - 11 am / Weds 8:45 am - 12:30 pm / Thurs 5 pm - 12:15 pm / Fri 12:15 pm - 6:45 pm / Sat 10:45 am - 4:15 pm / Sun 6:30 am - 9:30 am"
"Euclid Hall","Mon 6:45 am - 9:30 pm / Tues 4:30 pm - 8 pm / Weds 4 pm - 10:45 pm / Thurs 10:45 am - 12:30 pm / Fri 3:15 pm - 12 pm / Sat 6:30 am - 5:45 pm / Sun 9:45 am - 12:45 pm"
"Trillium","Mon, Fri 10:15 am - 12:45 pm / Tues, Sun 11 am - 9:30 pm / Weds 3:45 pm - 2:45 am / Thurs 12:45 pm - 7:45 pm / Sat 4 pm - 11:15 pm"
"Flights Wine and Coffee - A Wine Cafe","Mon 3 pm - 11 pm / Tues 12 pm - 2 am / weds Thurs 5:45 am - 3 am / Fri 6:15 am - 4:45 pm / Sat 9:15 am - 2:30 am / Sun 10 am - 5:15 pm"
"Japango Sushi Restaurant","sun-Tues, Thurs 12:30 pm - 10:45 pm / Weds 10 am - 3 am / Fri 4:45 pm - 9:15 pm / Sat 1:30 pm - 10:15 pm"
"Oak at fourteenth","sun-Tues 7:45 am - 6:45 pm / weds Thurs 10:15 am - 1:30 am / Fri 1:15 pm - 11 pm / Sat 5:15 am - 7:30 pm"
"Freshcraft","Mon 1:30 pm - 2:30 pm / Tues 2 pm - 2:45 am / Weds 7:45 am - 3:15 am / Thurs 3 pm - 6 pm / Fri 10 am - 9:30 pm / Sat 3:30 pm - 6 pm / Sun 7:15 am - 11:15 pm"
"Silverheels Bar and Grill","Mon, Thurs 12:15 pm - 2:45 pm / tues-Weds 5 pm - 8:30 pm / Fri 2:15 pm - 12:45 pm / Sat 8:45 am - 9:45 pm / Sun 2:30 pm - 1:30 am"
"Walnut Brewery","Mon 10 am - 12 pm / Tues 1:15 pm - 12:45 pm / Weds, Fri 8:45 am - 3:45 pm / Thurs, Sat 1:45 pm - 10 pm / Sun 7 am - 2:30 am"
"Barolo Grill","Mon, Weds 10:45 am - 11:15 am / Tues, Thurs 5:45 am - 8:15 pm / Fri 8:30 am - 11:45 am / Sat 6:45 am - 10 pm / Sun 9:45 am - 12 pm"
"Bombay Clay Oven","Mon, weds Thurs 5:15 am - 10:30 am / Tues 4:30 pm - 9 pm / Fri 7:30 am - 10:45 am / Sat 7 am - 9 am / Sun 9:30 am - 1:30 am"
"Machete Tequila + Tacos","mon- Tues, Thurs 1:30 pm - 1:30 am / Weds 5:30 pm - 9:15 pm / fri-Sat 2:30 pm - 11:30 pm / Sun 12:30 pm - 8 pm"
"Uniscali Modern Italian","Mon 10:30 am - 11:45 am / Tues 7:15 am - 2:45 am / Weds 5:45 pm - 2 am / Thurs, Sun 8 am - 8 pm / Fri 5 am - 6:30 am / Sat 7 am - 2:15 pm"
"The Mahogany Grille at the Strater Hotel","Mon 7:30 am - 9:45 am / Tues 12:45 pm - 5 pm / weds Thurs 1:15 pm - 3:30 am / Fri 12:45 pm - 10 pm / Sat 3:30 pm - 8:30 pm / Sun 5:15 am - 12:30 pm"
"Mt. Fuji Japanese Steakhouse","mon- Tues, Thurs 7:15 am - 1:30 pm / Weds, Fri 5:15 am - 9:45 am / Sat 12:15 pm - 7:15 pm / Sun 2:15 pm - 9:30 pm"
"Sonny Lubick Steakhouse","Mon, Weds 1 pm - 1:30 am / Tues 10 am - 2:45 pm / Thurs 3 pm - 5 pm / fri-Sat 9:30 am - 2:15 am / Sun 2:15 pm - 7:30 pm"
"SALT - Boulder","Mon 6:45 am - 3:45 pm / tues-Weds 2 pm - 12:30 pm / Thurs 5:45 pm - 9:15 pm / Fri 11:30 am - 6:30 pm / Sat 5:45 am - 3:30 am / Sun 8:30 am - 1:30 pm"
"The Mediterranean","mon- Tues 6:30 am - 12:30 pm / Weds, fri-Sat 12 pm - 11 pm / Thurs 1:45 pm - 4:15 pm / Sun 3:30 pm - 5:45 pm"
"Nosh","Mon 8:30 am - 5:15 pm / Tues 5:15 pm - 12:45 pm / Weds 6:45 am - 11:30 am / Thurs 8:15 am - 2:45 pm / Fri 7 am - 12:45 pm / Sat 1 pm - 2:45 am / Sun 1:30 pm - 12 pm"
"Bastien's Restaurant","Mon 6 am - 11:30 pm / Tues 12:45 pm - 1:15 pm / Weds 2 pm - 4:45 pm / Thurs 12 pm - 4:30 pm / Fri 5:30 am - 6:15 am / Sat 5:45 pm - 12:45 pm / Sun 9 am - 2:15 am"
"Charcoal Restaurant","Mon 10:15 am - 10:30 pm / tues-Weds 4 pm - 7:30 pm / Thurs 3:15 pm - 1:45 am / Fri 12:15 pm - 1 am / Sat 6 am - 12:15 pm / Sun 11:15 am - 1:15 am"
"Afternoon Tea at the Briarwood Inn","mon- Weds 12:45 pm - 8:30 pm / Thurs 12:45 pm - 2:45 am / fri-Sat 5:15 am - 6:30 pm / Sun 2:30 pm - 5:30 pm"
"Aquarium Restaurant - Downtown Denver","Mon 7 am - 10 am / Tues 11:30 am - 5 pm / Weds, Fri 7:45 am - 5:15 pm / Thurs, Sun 4 pm - 3 am / Sat 11 am - 7:30 pm"
"Dagabi Cucina","Mon 7:15 am - 6 pm / Tues, Thurs, Sat 8 am - 8 pm / Weds 12:45 pm - 2:45 pm / Fri 2:15 pm - 7:15 pm / Sun 9:30 am - 4:45 pm"
"Cultivate","Mon 5:15 pm - 11:45 pm / Tues, Sun 7 am - 5 pm / Weds 1:15 pm - 7:30 pm / Thurs 7:15 am - 10 pm / Fri 11:30 am - 2:30 pm / Sat 9 am - 2:45 am"
"24Grille","mon- Tues 3:45 pm - 8:15 pm / Weds 5:15 am - 11 pm / Thurs, Sun 8:45 am - 7:30 pm / Fri 10 am - 8:45 pm / Sat 5:45 am - 11 pm"
"TORINO","Mon, Weds, Fri 11 am - 7 pm / Tues 4:30 pm - 2:45 am / Thurs 12:15 pm - 11:15 pm / Sat 12:15 pm - 7:45 pm / Sun 6:15 am - 7:30 pm"
"NOVI Chophouse","sun-Mon 10:45 am - 11:45 pm / Tues 7:30 am - 2:30 am / Weds 10:30 am - 1:45 am / Thurs 3:30 pm - 5:45 pm / fri-Sat 10 am - 2 pm"
"PRISM","mon- Weds 11 am - 6 pm / Thurs 12:15 pm - 3 pm / fri-Sat 7:30 am - 10:30 am / Sun 6:45 am - 12 pm"
"El Barzon","Mon 5:45 pm - 2 am / Tues, Sat 7:15 am - 5:15 pm / Weds 10:30 am - 10:30 pm / Thurs 12:45 pm - 8 pm / Fri 5:30 am - 1:30 am / Sun 12:15 pm - 1:15 am"
"Lena","mon- Tues, Thurs 9 am - 10:45 pm / Weds, Fri 2:45 pm - 7 pm / Sat 8 am - 12:45 pm / Sun 3:45 pm - 3:45 am"
"Cuisine","Mon, Thurs 1:15 pm - 1:15 am / Tues, Sat 1:15 pm - 1:30 am / Weds 1:45 pm - 4 pm / Fri 9:15 am - 10:30 am / Sun 5:45 am - 2:15 am"
"Daily Post","mon- Tues 5:15 pm - 10:30 pm / Weds 12 pm - 2 pm / Thurs 12:45 pm - 12:45 pm / Fri 5:15 pm - 3:45 am / sat-Sun 3:30 pm - 2 am"
"Cliff Bell's","Mon 5:15 am - 5:45 pm / tues-Weds 1 pm - 10:45 pm / Thurs 6:15 am - 7:15 am / Fri 12 pm - 2:45 pm / Sat 12:30 pm - 3:45 pm / Sun 7:30 am - 2 pm"
"Fountain Bistro","Mon 6:15 am - 12 pm / Tues, Thurs, Sun 4:30 pm - 1:30 am / Weds, Fri 8:15 am - 9:45 am / Sat 3:30 pm - 2 am"
"Sava's","Mon 11:15 am - 1:30 am / Tues, Fri 11:30 am - 1:30 pm / weds Thurs 8 am - 11 am / Sat 6:30 am - 8:15 am / Sun 3:15 pm - 12:45 pm"
"Santorini","Mon, weds Thurs 3:30 pm - 7:30 pm / Tues 3 pm - 10:45 pm / Fri 12 pm - 1:45 pm / Sat 12:30 pm - 2 pm / Sun 4:15 pm - 10:45 pm"
"The Black Pearl","Mon, Fri 5:15 am - 4:45 pm / Tues, Thurs 6:45 am - 6:30 pm / Weds 11 am - 1:15 am / Sat 10 am - 3:15 pm / Sun 5:30 pm - 6:30 pm"
"Easy Bistro","Mon, Sat 11:30 am - 11:45 pm / Tues 11:15 am - 11:30 pm / weds Thurs 8 am - 10:45 pm / Fri 7:30 am - 10:30 pm / Sun 11:45 am - 1 am"
"Beast and Barrel","Mon, Weds 3 pm - 12:15 pm / Tues 11:30 am - 7:45 pm / Thurs 1 pm - 7:45 pm / Fri 2:15 pm - 3 am / Sat 5:45 pm - 10 pm / Sun 2 pm - 8 pm"
"Vaudeville Cafe","mon- Tues, Thurs 10 am - 2 pm / Weds 7 am - 9:30 am / Fri 2:30 pm - 7:45 pm / Sat 5:30 pm - 2 am / Sun 4 pm - 10:30 pm"
"Citico's","mon- Tues 12:15 pm - 2:30 pm / Weds 6:30 am - 5:15 pm / thurs-Fri 6:30 am - 9:45 am / sat-Sun 5:15 pm - 8:45 pm"
"Club LeConte","Mon 6:15 am - 11 am / tues-Thurs 10 am - 6:15 pm / Fri 11:45 am - 8:45 pm / Sat 2 pm - 7:30 pm / Sun 6:30 am - 1:15 pm"
"Terramae","Mon, Thurs 1 pm - 9:15 pm / Tues 8 am - 3:15 pm / Weds 8:30 am - 5 pm / Fri 5 am - 5:45 pm / Sat 12:30 pm - 4:15 pm / Sun 11:30 am - 9 pm"
"Cafe 4","Mon 2:15 pm - 12 pm / Tues 5:30 pm - 6:45 pm / Weds, fri-Sat 11:15 am - 3 am / Thurs 3 pm - 12:45 pm / Sun 7:45 am - 11:15 am"
"Bistro 109","mon- Tues, Thurs 1 pm - 3 am / Weds 12:30 pm - 7:15 pm / Fri, Sun 10 am - 9 pm / Sat 11:45 am - 4:30 pm"
"Hennen's","Mon 11:30 am - 8 pm / Tues, Thurs 11:15 am - 10:15 pm / Weds 8:30 am - 3:15 am / fri-Sat 5:30 am - 8:45 pm / Sun 8:15 am - 9:30 am"
"The Orangery","Mon 4:15 pm - 6:15 pm / Tues 5:15 am - 1:45 pm / Weds 2 pm - 9:15 pm / Thurs 2 pm - 9 pm / Fri 11:15 am - 10:15 pm / Sat 7 am - 12:45 pm / Sun 2 pm - 3 pm"
"Lago del Pino","mon- Weds, Sat 11:30 am - 3:30 pm / Thurs 5:15 pm - 9:30 pm / Fri 8 am - 10 pm / Sun 3:45 pm - 10:45 pm"
"Kiepersol Enterprises","sun-Mon 7:45 am - 10 pm / Tues, Thurs 11:45 am - 1:30 pm / Weds 7:45 am - 1:15 am / Fri 4:45 pm - 9 pm / Sat 8 am - 6 pm"
"Anson11","Mon 5 am - 10 pm / Tues 4:15 pm - 1:45 am / Weds 2 pm - 3:30 am / Thurs 10:15 am - 4 pm / Fri 5:45 am - 8:15 am / Sat 7:15 am - 4:30 pm / Sun 11 am - 2:15 pm"
"Kona Grill - El Paso","mon- Tues 1:15 pm - 9 pm / weds Thurs, Sat 5 am - 7:15 pm / Fri 6 am - 7:45 pm / Sun 10 am - 11:45 am"
"Nuovo Cappetto","Mon, Weds 8 am - 5:15 pm / Tues 3:45 pm - 1:30 am / Thurs 2:30 pm - 4:30 pm / Fri 12:15 pm - 2 am / Sat 2:15 pm - 6:15 pm / Sun 7 am - 6:45 pm"
"Café Central","Mon 2 pm - 2:45 am / Tues 5:15 am - 11:45 am / Weds 4:30 pm - 6 pm / Thurs 5 am - 6:30 pm / Fri 12:45 pm - 1 pm / sat-Sun 10:30 am - 4:15 pm"
"Geogeske","Mon 1 pm - 2 am / Tues, Sun 4:45 pm - 8:30 pm / weds Thurs 3 pm - 2:45 am / Fri 8:15 am - 12:45 pm / Sat 11:45 am - 3:30 pm"
"Geske's Fire Grill","Mon 9:45 am - 12 pm / Tues 3:30 pm - 7:30 pm / Weds 8 am - 10:30 pm / Thurs, Sat 5:30 am - 10:45 pm / Fri 8:30 am - 3:30 am / Sun 7:15 am - 2:30 am"
"The Pot Au Feu","mon- Tues 4:15 pm - 3 am / Weds, Sun 8 am - 11:45 pm / Thurs 10 am - 12:45 pm / Fri 1 pm - 8:15 pm / Sat 7:30 am - 6:30 pm"
"Cafe Grille","Mon, Sat 2:45 pm - 8:45 pm / tues-Weds 4:45 pm - 9:45 pm / Thurs 6 am - 5:30 pm / Fri, Sun 3 pm - 4:15 pm"
"MovieLounge","mon- Tues 8:30 am - 12:30 pm / Weds 1:30 pm - 10 pm / Thurs, Sat 2:30 pm - 11 pm / Fri 12:30 pm - 3:15 am / Sun 5:30 am - 11:15 am"
"Bordinos","Mon, Weds, Fri 5 am - 6:15 pm / Tues, Sun 7:45 am - 12 pm / Thurs 3:45 pm - 5 pm / Sat 9:45 am - 12 pm"
"James at the Mill Restaurant","Mon, Weds 1:45 pm - 4 pm / Tues 5:45 am - 11 am / Thurs, Sun 10:45 am - 12:45 pm / Fri 6:30 am - 10:45 am / Sat 5:30 am - 11:30 pm"
"Theo's Steak","mon- Tues 7:30 am - 11:30 am / Weds 1:45 pm - 1:15 am / Thurs 6 am - 9:45 pm / Fri 7 am - 4:30 pm / Sat 1:45 pm - 4:30 pm / Sun 6:45 am - 11 pm"
"Meiji Japan Cuisine","mon- Tues 4:30 pm - 2 am / Weds, Fri 2:45 pm - 1:15 am / Thurs 5 am - 10 am / Sat 11 am - 3:30 pm / Sun 11:45 am - 8 pm"
"Campagnia","Mon 2 pm - 3:45 pm / Tues, Fri 7:30 am - 9:30 am / Weds, Sat 7:45 am - 6:30 pm / Thurs 1 pm - 1:15 am / Sun 5:30 am - 11:45 pm"
"Lime Lite","Mon 5:30 pm - 11:45 pm / Tues 11:30 am - 3:15 pm / weds Thurs 8:30 am - 11:30 pm / Fri 12 pm - 11:15 pm / Sat 2:30 pm - 5:15 pm / Sun 12:30 pm - 3:30 am"
"J&R Tacos","Mon, thurs-Fri 11 am - 6:30 pm / tues-Weds 8 am - 12:30 pm / Sat 8 am - 3:45 am / Sun 1:45 pm - 3:15 am"
"Cafe 225","Mon 12 pm - 4 pm / Tues, Thurs 5 pm - 11:30 pm / Weds 7:45 am - 3:15 am / Fri 2:45 pm - 2:15 am / Sat 12:30 pm - 2:15 am / Sun 6:30 am - 3:30 pm"
"Verona Cucina Italiana","Mon 9:15 am - 1:30 am / Tues, Thurs 10:15 am - 7:15 pm / Weds 1:15 pm - 11 pm / Fri 12:15 pm - 4:30 pm / Sat 9:45 am - 12:45 pm / Sun 4 pm - 9:45 pm"
"Cellar Door","Mon, Thurs 11:45 am - 11:30 pm / Tues 6:30 am - 6:15 pm / Weds, Sat 1:15 pm - 10:30 pm / Fri 8:30 am - 9 am / Sun 11 am - 11:15 pm"
"Max's Bistro & Bar","Mon 4 pm - 3 am / Tues, Thurs 5:15 pm - 10 pm / Weds 7 am - 11:30 pm / fri-Sat 4:45 pm - 5:45 pm / Sun 1:45 pm - 10 pm"
"Five Restaurant","mon- Weds 1 pm - 10:30 pm / Thurs 9:15 am - 9:15 pm / Fri 5:15 pm - 2 am / Sat 9:45 am - 6:30 pm / Sun 6:45 am - 9:30 am"
"Bistro 234","Mon 12:15 pm - 1 pm / Tues 1:30 pm - 12 pm / Weds 3:45 pm - 7:45 pm / Thurs 1 pm - 2 pm / Fri 2:15 pm - 12:45 pm / Sat 5:15 pm - 2 am / Sun 6:15 am - 10:15 am"
"The Beach Club Restaurant","Mon 8:15 am - 3 am / Tues, Fri 4:15 pm - 2 am / Weds 3:15 pm - 4:30 pm / Thurs 5 am - 11:15 am / Sat 2:30 pm - 8:30 pm / Sun 11:45 am - 11:30 pm"
"Chief's Luau","Mon, thurs-Fri 4:45 pm - 3 am / Tues 6 am - 12 pm / Weds, Sat 7:15 am - 11:45 am / Sun 4:45 pm - 7 pm"
"Tommy Bahama's Restaurant & Bar - Wailea Maui","sun-Mon, Fri 5:45 pm - 1:45 am / Tues 9 am - 5:30 pm / Weds 11:45 am - 6 pm / Thurs, Sat 7 am - 12:45 pm"
"Restaurant Suntory","Mon, Thurs, Sat 9:30 am - 1:30 pm / Tues 5:45 am - 4 pm / Weds 2 pm - 10:30 pm / Fri 5 am - 11 pm / Sun 5:15 pm - 8:15 pm"
"The Signature Prime Steak & Seafood","Mon 4:30 pm - 6:45 pm / Tues 11:45 am - 7:30 pm / Weds 10:45 am - 2:15 pm / thurs-Fri 4:45 pm - 7 pm / Sat 8:15 am - 1:45 pm / Sun 1:30 pm - 9:30 pm"
"Da Smokehouse","Mon 8:15 am - 8:15 pm / Tues, Sun 10:30 am - 8 pm / weds Thurs 7:15 am - 10:30 am / fri-Sat 6:45 am - 9:15 am"
"Kamuela Provision Co.","sun-Mon, Weds 4:30 pm - 10:15 pm / Tues 8:15 am - 5:15 pm / Thurs 4:30 pm - 3:45 am / Fri 2:45 pm - 2:30 am / Sat 10:30 am - 12:15 pm"
"Ruth's Chris Steak House - Wailea","Mon 12:45 pm - 10 pm / tues-Weds 11:15 am - 3:15 am / Thurs 12:45 pm - 12:15 pm / Fri 2 pm - 3:15 am / Sat 11 am - 3 pm / Sun 9:45 am - 10 pm"
"Taormina Sicilian Cuisine","Mon, Weds 1:30 pm - 12 pm / Tues 9:45 am - 11:15 am / Thurs 5:15 pm - 6 pm / Fri 4:15 pm - 5:45 pm / Sat 5:45 am - 10:45 am / Sun 1 pm - 2:30 pm"
"Original Roy's Hawaii Kai","Mon 2:45 pm - 1:15 am / tues-Weds, Sun 5:15 pm - 8 pm / Thurs 11 am - 7:30 pm / Fri 12 pm - 2:15 pm / Sat 2:15 pm - 10 pm"
"Longhi's - Lahaina","mon- Tues 12:30 pm - 1:15 am / Weds, fri-Sat 10:30 am - 11:45 pm / Thurs 12:45 pm - 2 am / Sun 11 am - 2:15 pm"
"Giovanni Pastrami","Mon 2:30 pm - 8 pm / Tues 11:45 am - 11 pm / Weds 10 am - 3:45 pm / Thurs 7:45 am - 8:30 am / Fri, Sun 7:45 am - 9 am / Sat 9 am - 12:15 pm"
"Gannon's","mon- Tues, Thurs 11:45 am - 1:30 pm / Weds, Sat 12 pm - 7:45 pm / Fri 7 am - 9:30 am / Sun 10:15 am - 10:30 pm"
"Top of Waikiki","Mon, Weds 7:15 am - 1:15 pm / Tues 11:15 am - 3:15 am / thurs-Sat 3:30 pm - 5:30 pm / Sun 8:30 am - 1:15 pm"
"Kula Lodge & Restaurant Inc.","Mon, thurs-Fri 7:45 am - 10:45 pm / Tues 5:45 am - 9:30 am / Weds 5:15 pm - 2 am / Sat 5:15 pm - 12:30 pm / Sun 11:45 am - 6:15 pm"
"DUO - Steak & Seafood","Mon 3:15 pm - 10:30 pm / Tues 12:30 pm - 7 pm / Weds 7 am - 8:45 pm / Thurs 5 am - 6 am / Fri, Sun 10:15 am - 4:30 pm / Sat 1:45 pm - 12:30 pm"
"Jimmy Buffett's Waikiki","Mon 3:45 pm - 9:45 pm / Tues 8:45 am - 10:45 pm / Weds 5 am - 11:45 pm / Thurs, Sat 5:45 pm - 6:15 pm / Fri 7 am - 8:30 pm / Sun 4 pm - 8:15 pm"
"Gyu-Kaku - Kapiolani","Mon, Sat 9:15 am - 1 pm / Tues 6:15 am - 10:15 pm / Weds 5:45 pm - 12:15 pm / Thurs 8 am - 11:45 am / Fri 4 pm - 2 am / Sun 6 am - 8:45 pm"
"BLT Steak - Waikiki","Mon 7:30 am - 7:45 pm / tues-Weds 12 pm - 9:15 pm / Thurs 9:15 am - 3:30 pm / Fri 11 am - 1:15 am / Sat 7:30 am - 11:30 am / Sun 6 am - 2:45 am"
"Town","Mon 3:15 pm - 11 pm / Tues 5:45 am - 11:15 pm / Weds 1 pm - 3:15 am / Thurs 9:30 am - 9:30 pm / Fri 12 pm - 10:45 pm / Sat 5:15 pm - 10:30 pm / Sun 5:30 am - 1:30 am"
"Oasis","Mon, Weds, Fri 5 am - 3:15 am / Tues 11:30 am - 8:30 pm / Thurs 9 am - 9 pm / Sat 1:15 pm - 7:15 pm / Sun 5:15 am - 7:15 am"
"Luau at Royal Kona Resort","mon- Tues 6:45 am - 9:30 am / Weds 1:30 pm - 5 pm / Thurs 6:45 am - 9:45 am / Fri 11:45 am - 12:30 pm / Sat 2:45 pm - 8 pm / Sun 11 am - 5:45 pm"
"Legends Terrace Dining Buffet","Mon, Sat 4:15 pm - 9:30 pm / Tues 12:30 pm - 12:30 pm / Weds, Sun 4:45 pm - 12:15 pm / Thurs 9:45 am - 7:15 pm / Fri 8 am - 10:30 am"
"Ruth's Chris Steak House - Waikiki Beach Walk","sun-Mon, Weds 5 pm - 10 pm / Tues 10:15 am - 3:15 pm / Thurs 1:45 pm - 3 am / Fri 4 pm - 3:15 am / Sat 7 am - 11:15 am"
"Side Street Inn Kapahulu","mon- Thurs 4:45 pm - 10:30 pm / Fri 1:30 pm - 5:15 pm / Sat 7:15 am - 2 am / Sun 10:15 am - 11 am"
"Fish Hopper - Kailua-Kona","Mon, Fri 1:15 pm - 3 pm / Tues 5 am - 8:30 am / Weds, Sat 4:45 pm - 6:45 pm / Thurs 3:15 pm - 3 am / Sun 9 am - 10 am"
"To Thai For","Mon, weds Thurs 6:30 am - 10:30 am / Tues 6:45 am - 8:30 am / Fri 6:30 am - 1:30 am / Sat 11:30 am - 10:15 pm / Sun 11 am - 12:30 pm"
"Mulligans on the Blue","mon- Tues, Sat 1:45 pm - 5:45 pm / Weds 1 pm - 10:30 pm / Thurs 6:15 am - 4:15 pm / Fri 3:30 pm - 11:30 pm / Sun 11:15 am - 7:45 pm"
"Wolfgang's Steak House - Waikiki Beach ","mon- Tues 6 am - 8:15 am / weds Thurs 1:15 pm - 4:45 pm / Fri 9 am - 1:15 pm / Sat 10:45 am - 2:30 pm / Sun 5:15 pm - 1 am"
"Shore Bird Restaurant & Beach Bar","mon- Tues 4:15 pm - 7:30 pm / Weds, Fri 7:15 am - 8:15 pm / Thurs 1:30 pm - 4 pm / Sat 12:30 pm - 1:15 am / Sun 4:15 pm - 8:30 pm"
"Kimo's Restaurant Maui","mon- Tues, thurs-Fri 4:30 pm - 1:30 am / Weds 6:15 am - 4:45 pm / Sat 6 am - 3:30 am / Sun 11:45 am - 3:15 pm"
"Azure - The Royal Hawaiian","Mon 4 pm - 11 pm / Tues, Fri 7:15 am - 8:45 am / Weds 3 pm - 9:15 pm / Thurs 3:15 pm - 5 pm / Sat 5 pm - 3:30 am / Sun 2 pm - 3:45 am"
"Nobu Waikiki","Mon, Fri 6:30 am - 8:15 am / Tues 9 am - 12 pm / weds Thurs 10:30 am - 4:15 pm / Sat 7 am - 10 am / Sun 7:45 am - 12:30 pm"
"Chef Mavro","Mon, Weds 10:30 am - 11:45 pm / Tues 10:30 am - 2:15 am / Thurs, Sat 8:15 am - 1:15 pm / Fri 7:30 am - 10:30 am / Sun 6:45 am - 6:45 pm"
"Mauna Kea - Luau","Mon, Thurs 5:45 am - 10:30 am / Tues 7 am - 7:15 pm / Weds 10:45 am - 2 pm / Fri 3:30 pm - 11:15 pm / Sat 9:45 am - 7:15 pm / Sun 12:15 pm - 1:45 am"
"Hawaii Prince - Hakone","Mon, Thurs 10:45 am - 2:15 pm / tues-Weds 8:45 am - 9:30 pm / Fri 12:30 pm - 1:45 am / Sat 6:15 am - 9 am / Sun 11:30 am - 12 pm"
"Sushi Sasabune Hawaii","mon- Weds 8:30 am - 6 pm / Thurs 3:45 pm - 9:15 pm / Fri 2:15 pm - 1:15 am / Sat 12 pm - 9:45 pm / Sun 12:30 pm - 11:45 pm"
"Lava Lava Beach Club","mon- Tues 5:30 am - 10:15 pm / weds Thurs 5:45 pm - 9:15 pm / Fri 4:30 pm - 11:30 pm / Sat 6:15 am - 4:30 pm / Sun 4:15 pm - 5:15 pm"
"Azul","Mon 7:30 am - 3 pm / Tues, fri-Sat 12 pm - 1 am / Weds 8:30 am - 2:45 am / Thurs 4:30 pm - 12:30 pm / Sun 7:15 am - 2:45 pm"
"ONE FORTY","Mon 1:45 pm - 3:15 pm / Tues 1:45 pm - 10:45 pm / Weds 10:45 am - 11:30 pm / Thurs 11:15 am - 3:15 pm / Fri 1:45 pm - 2 am / Sat 7:45 am - 7:15 pm / Sun 6 am - 12:15 pm"
"Hilo Bay Cafe","Mon 11:30 am - 1:30 am / Tues 4:30 pm - 12:45 pm / Weds 5:15 pm - 3:30 am / Thurs 8 am - 8 pm / Fri 12:15 pm - 11:30 pm / Sat 10 am - 4:30 pm / Sun 5:15 pm - 10:45 pm"
"Grown – A Restaurant for the Community","Mon 6:45 am - 6 pm / Tues, Fri 8:45 am - 9:30 pm / Weds 10 am - 7:15 pm / Thurs 6:30 am - 5:45 pm / Sat 9 am - 5:15 pm / Sun 1:45 pm - 1:15 am"
"DK Steak House","mon- Tues, Sat 11:45 am - 1:30 am / weds Thurs 5 am - 7:45 am / Fri 12:30 pm - 1:45 am / Sun 10:30 am - 10:30 pm"
"Capische","Mon 5:45 pm - 11 pm / tues-Fri 5:15 pm - 11:15 pm / Sat 10 am - 7:30 pm / Sun 11:45 am - 9 pm"
"Kona Kai Sushi","Mon 7:30 am - 8:30 am / Tues, Fri 1:30 pm - 11:30 pm / Weds 4:45 pm - 9:45 pm / Thurs 12:30 pm - 2:30 pm / Sat 7 am - 12:45 pm / Sun 7:15 am - 10 pm"
"The Dining Room - Four Seasons Lanai","Mon 8:15 am - 8:15 pm / Tues 10 am - 3:45 am / Weds, Fri 10 am - 1:30 pm / Thurs 2:45 pm - 11 pm / Sat 11:30 am - 5:15 pm / Sun 5:15 am - 5:15 pm"
